pct_name,pct_id,pct_num,reg_vot,cand_name,cand_party,votes
District 34 - Absentee,34-4,437,0,Kennedy/Shanahan,RFK,24
District 34 - Absentee,34-4,437,0,Oliver/Maat,LIB,18
District 34 - Absentee,34-4,437,0,Sonski/Onak,ASP,4
District 34 - Absentee,34-4,437,0,Stein/Ware,GRN,10
District 34 - Absentee,34-4,437,0,Terry/Broden,CON,8
District 34 - Absentee,34-4,437,0,Trump/Vance,REP,734
District 34 - Absentee,34-4,437,0,West/Abdullah,AUR,3
District 34 - Absentee,34-4,437,0,YES,YES,667
District 34 - Absentee,34-4,437,0,NO,NO,788
District 35 - Absentee,35-4,438,0,Harris/Walz,DEM,813
District 35 - Absentee,35-4,438,0,Kennedy/Shanahan,RFK,16
District 35 - Absentee,35-4,438,0,Oliver/Maat,LIB,19
District 35 - Absentee,35-4,438,0,Sonski/Onak,ASP,3
District 35 - Absentee,35-4,438,0,Stein/Ware,GRN,24
District 35 - Absentee,35-4,438,0,Terry/Broden,CON,5
District 35 - Absentee,35-4,438,0,Trump/Vance,REP,527
District 35 - Absentee,35-4,438,0,West/Abdullah,AUR,5
District 35 - Absentee,35-4,438,0,YES,YES,505
District 35 - Absentee,35-4,438,0,NO,NO,817
District 36 - Absentee,36,439,0,Harris/Walz,DEM,872
District 36 - Absentee,36,439,0,Kennedy/Shanahan,RFK,38
District 36 - Absentee,36,439,0,Oliver/Maat,LIB,15
District 36 - Absentee,36,439,0,Sonski/Onak,ASP,11
District 36 - Absentee,36,439,0,Stein/Ware,GRN,11
District 36 - Absentee,36,439,0,Terry/Broden,CON,3
District 36 - Absentee,36,439,0,Trump/Vance,REP,1391
District 36 - Absentee,36,439,0,West/Abdullah,AUR,10
District 36 - Absentee,36,439,0,YES,YES,1325
District 36 - Absentee,36,439,0,NO,NO,927
District 37 - Absentee,37,440,0,Harris/Walz,DEM,560
District 37 - Absentee,37,440,0,Kennedy/Shanahan,RFK,19
District 37 - Absentee,37,440,0,Oliver/Maat,LIB,8
District 37 - Absentee,37,440,0,Sonski/Onak,ASP,1
District 37 - Absentee,37,440,0,Stein/Ware,GRN,7
District 37 - Absentee,37,440,0,Terry/Broden,CON,2
District 37 - Absentee,37,440,0,Trump/Vance,REP,539
District 37 - Absentee,37,440,0,West/Abdullah,AUR,3
District 37 - Absentee,37,440,0,YES,YES,470
District 37 - Absentee,37,440,0,NO,NO,566
District 38 - Absentee,38-4,441,0,Harris/Walz,DEM,331
District 38 - Absentee,38-4,441,0,Kennedy/Shanahan,RFK,17
District 38 - Absentee,38-4,441,0,Oliver/Maat,LIB,4
District 38 - Absentee,38-4,441,0,Sonski/Onak,ASP,3
District 38 - Absentee,38-4,441,0,Stein/Ware,GRN,1
District 38 - Absentee,38-4,441,0,Terry/Broden,CON,3
District 38 - Absentee,38-4,441,0,Trump/Vance,REP,168
District 38 - Absentee,38-4,441,0,West/Abdullah,AUR,2
District 38 - Absentee,38-4,441,0,YES,YES,179
District 38 - Absentee,38-4,441,0,NO,NO,327
District 39 - Absentee,39,442,0,Harris/Walz,DEM,275
District 39 - Absentee,39,442,0,Kennedy/Shanahan,RFK,14
District 39 - Absentee,39,442,0,Oliver/Maat,LIB,2
District 39 - Absentee,39,442,0,Sonski/Onak,ASP,2
District 39 - Absentee,39,442,0,Stein/Ware,GRN,2
District 39 - Absentee,39,442,0,Terry/Broden,CON,0
District 39 - Absentee,39,442,0,Trump/Vance,REP,204
District 39 - Absentee,39,442,0,West/Abdullah,AUR,4
District 39 - Absentee,39,442,0,YES,YES,196
District 39 - Absentee,39,442,0,NO,NO,281
District 40 - Absentee,40-2,443,0,Harris/Walz,DEM,228
District 40 - Absentee,40-2,443,0,Kennedy/Shanahan,RFK,16
District 40 - Absentee,40-2,443,0,Oliver/Maat,LIB,1
District 40 - Absentee,40-2,443,0,Sonski/Onak,ASP,1
District 40 - Absentee,40-2,443,0,Stein/Ware,GRN,2
District 40 - Absentee,40-2,443,0,Terry/Broden,CON,1
District 40 - Absentee,40-2,443,0,Trump/Vance,REP,190
District 40 - Absentee,40-2,443,0,West/Abdullah,AUR,4
District 40 - Absentee,40-2,443,0,YES,YES,180
District 40 - Absentee,40-2,443,0,NO,NO,246
District 1 - Early Voting,,444,0,Harris/Walz,DEM,13
District 1 - Early Voting,,444,0,Kennedy/Shanahan,RFK,0
District 1 - Early Voting,,444,0,Oliver/Maat,LIB,0
District 1 - Early Voting,,444,0,Sonski/Onak,ASP,0
District 1 - Early Voting,,444,0,Stein/Ware,GRN,0
District 1 - Early Voting,,444,0,Terry/Broden,CON,0
District 1 - Early Voting,,444,0,Trump/Vance,REP,7
District 1 - Early Voting,,444,0,West/Abdullah,AUR,0
District 1 - Early Voting,,444,0,YES,YES,6
District 1 - Early Voting,,444,0,NO,NO,13
District 2 - Early Voting,,445,0,Harris/Walz,DEM,40
District 2 - Early Voting,,445,0,Kennedy/Shanahan,RFK,1
District 2 - Early Voting,,445,0,Oliver/Maat,LIB,2
District 2 - Early Voting,,445,0,Sonski/Onak,ASP,0
District 2 - Early Voting,,445,0,Stein/Ware,GRN,2
District 2 - Early Voting,,445,0,Terry/Broden,CON,0
District 2 - Early Voting,,445,0,Trump/Vance,REP,30
District 2 - Early Voting,,445,0,West/Abdullah,AUR,0
District 2 - Early Voting,,445,0,YES,YES,26
District 2 - Early Voting,,445,0,NO,NO,48
District 3 - Early Voting,,446,0,Harris/Walz,DEM,2043
District 3 - Early Voting,,446,0,Kennedy/Shanahan,RFK,37
District 3 - Early Voting,,446,0,Oliver/Maat,LIB,20
District 3 - Early Voting,,446,0,Sonski/Onak,ASP,9
District 3 - Early Voting,,446,0,Stein/Ware,GRN,17
District 3 - Early Voting,,446,0,Terry/Broden,CON,7
District 3 - Early Voting,,446,0,Trump/Vance,REP,1403
District 3 - Early Voting,,446,0,West/Abdullah,AUR,8
District 3 - Early Voting,,446,0,YES,YES,1199
District 3 - Early Voting,,446,0,NO,NO,2260
District 4 - Early Voting,,447,0,Harris/Walz,DEM,2656
District 4 - Early Voting,,447,0,Kennedy/Shanahan,RFK,45
District 4 - Early Voting,,447,0,Oliver/Maat,LIB,23
District 4 - Early Voting,,447,0,Sonski/Onak,ASP,9
District 4 - Early Voting,,447,0,Stein/Ware,GRN,41
District 4 - Early Voting,,447,0,Terry/Broden,CON,7
District 4 - Early Voting,,447,0,Trump/Vance,REP,1033
District 4 - Early Voting,,447,0,West/Abdullah,AUR,18
District 4 - Early Voting,,447,0,YES,YES,937
District 4 - Early Voting,,447,0,NO,NO,2811
District 5 - Early Voting,,448,0,Harris/Walz,DEM,27
District 5 - Early Voting,,448,0,Kennedy/Shanahan,RFK,0
District 5 - Early Voting,,448,0,Oliver/Maat,LIB,0
District 5 - Early Voting,,448,0,Sonski/Onak,ASP,0
District 5 - Early Voting,,448,0,Stein/Ware,GRN,0
District 5 - Early Voting,,448,0,Terry/Broden,CON,1
District 5 - Early Voting,,448,0,Trump/Vance,REP,34
District 5 - Early Voting,,448,0,West/Abdullah,AUR,0
District 5 - Early Voting,,448,0,YES,YES,32
District 5 - Early Voting,,448,0,NO,NO,28
District 6 - Early Voting,,449,0,Harris/Walz,DEM,1804
District 6 - Early Voting,,449,0,Kennedy/Shanahan,RFK,48
District 6 - Early Voting,,449,0,Oliver/Maat,LIB,27
District 6 - Early Voting,,449,0,Sonski/Onak,ASP,5
District 6 - Early Voting,,449,0,Stein/Ware,GRN,42
District 6 - Early Voting,,449,0,Terry/Broden,CON,8
District 6 - Early Voting,,449,0,Trump/Vance,REP,2107
District 6 - Early Voting,,449,0,West/Abdullah,AUR,13
District 6 - Early Voting,,449,0,YES,YES,1976
District 6 - Early Voting,,449,0,NO,NO,1980
District 7 - Early Voting,,450,0,Harris/Walz,DEM,956
District 7 - Early Voting,,450,0,Kennedy/Shanahan,RFK,39
District 7 - Early Voting,,450,0,Oliver/Maat,LIB,24
District 7 - Early Voting,,450,0,Sonski/Onak,ASP,3
District 7 - Early Voting,,450,0,Stein/Ware,GRN,8
District 7 - Early Voting,,450,0,Terry/Broden,CON,3
District 7 - Early Voting,,450,0,Trump/Vance,REP,2585
District 7 - Early Voting,,450,0,West/Abdullah,AUR,2
District 7 - Early Voting,,450,0,YES,YES,2316
District 7 - Early Voting,,450,0,NO,NO,1176
District 8 - Early Voting,,451,0,Harris/Walz,DEM,660
District 8 - Early Voting,,451,0,Kennedy/Shanahan,RFK,21
District 8 - Early Voting,,451,0,Oliver/Maat,LIB,12
District 8 - Early Voting,,451,0,Sonski/Onak,ASP,1
District 8 - Early Voting,,451,0,Stein/Ware,GRN,9
District 8 - Early Voting,,451,0,Terry/Broden,CON,2
District 8 - Early Voting,,451,0,Trump/Vance,REP,2454
District 8 - Early Voting,,451,0,West/Abdullah,AUR,5
District 8 - Early Voting,,451,0,YES,YES,2262
District 8 - Early Voting,,451,0,NO,NO,818
District 9 - Early Voting,,452,0,Harris/Walz,DEM,1032
District 9 - Early Voting,,452,0,Kennedy/Shanahan,RFK,13
District 9 - Early Voting,,452,0,Oliver/Maat,LIB,10
District 9 - Early Voting,,452,0,Sonski/Onak,ASP,2
District 9 - Early Voting,,452,0,Stein/Ware,GRN,9
District 9 - Early Voting,,452,0,Terry/Broden,CON,2
District 9 - Early Voting,,452,0,Trump/Vance,REP,1082
District 9 - Early Voting,,452,0,West/Abdullah,AUR,3
District 9 - Early Voting,,452,0,YES,YES,1036
District 9 - Early Voting,,452,0,NO,NO,1097
District 10 - Early Voting,,453,0,Harris/Walz,DEM,710
District 10 - Early Voting,,453,0,Kennedy/Shanahan,RFK,13
District 10 - Early Voting,,453,0,Oliver/Maat,LIB,8
District 10 - Early Voting,,453,0,Sonski/Onak,ASP,2
District 10 - Early Voting,,453,0,Stein/Ware,GRN,4
District 10 - Early Voting,,453,0,Terry/Broden,CON,2
District 10 - Early Voting,,453,0,Trump/Vance,REP,808
District 10 - Early Voting,,453,0,West/Abdullah,AUR,4
District 10 - Early Voting,,453,0,YES,YES,771
District 10 - Early Voting,,453,0,NO,NO,751
District 11 - Early Voting,,454,0,Harris/Walz,DEM,822
District 11 - Early Voting,,454,0,Kennedy/Shanahan,RFK,10
District 11 - Early Voting,,454,0,Oliver/Maat,LIB,12
District 11 - Early Voting,,454,0,Sonski/Onak,ASP,2
District 11 - Early Voting,,454,0,Stein/Ware,GRN,7
District 11 - Early Voting,,454,0,Terry/Broden,CON,2
District 11 - Early Voting,,454,0,Trump/Vance,REP,917
District 11 - Early Voting,,454,0,West/Abdullah,AUR,1
District 11 - Early Voting,,454,0,YES,YES,875
District 11 - Early Voting,,454,0,NO,NO,870
District 12 - Early Voting,,455,0,Harris/Walz,DEM,812
District 12 - Early Voting,,455,0,Kennedy/Shanahan,RFK,12
District 12 - Early Voting,,455,0,Oliver/Maat,LIB,6
District 12 - Early Voting,,455,0,Sonski/Onak,ASP,0
District 12 - Early Voting,,455,0,Stein/Ware,GRN,3
District 12 - Early Voting,,455,0,Terry/Broden,CON,2
District 12 - Early Voting,,455,0,Trump/Vance,REP,761
District 12 - Early Voting,,455,0,West/Abdullah,AUR,1
District 12 - Early Voting,,455,0,YES,YES,722
District 12 - Early Voting,,455,0,NO,NO,843
District 13 - Early Voting,,456,0,Harris/Walz,DEM,636
District 13 - Early Voting,,456,0,Kennedy/Shanahan,RFK,17
District 13 - Early Voting,,456,0,Oliver/Maat,LIB,9
District 13 - Early Voting,,456,0,Sonski/Onak,ASP,3
District 13 - Early Voting,,456,0,Stein/Ware,GRN,7
District 13 - Early Voting,,456,0,Terry/Broden,CON,3
District 13 - Early Voting,,456,0,Trump/Vance,REP,702
District 13 - Early Voting,,456,0,West/Abdullah,AUR,6
District 13 - Early Voting,,456,0,YES,YES,645
District 13 - Early Voting,,456,0,NO,NO,696
District 14 - Early Voting,,457,0,Harris/Walz,DEM,966
District 14 - Early Voting,,457,0,Kennedy/Shanahan,RFK,10
District 14 - Early Voting,,457,0,Oliver/Maat,LIB,13
District 14 - Early Voting,,457,0,Sonski/Onak,ASP,1
District 14 - Early Voting,,457,0,Stein/Ware,GRN,12
District 14 - Early Voting,,457,0,Terry/Broden,CON,2
District 14 - Early Voting,,457,0,Trump/Vance,REP,609
District 14 - Early Voting,,457,0,West/Abdullah,AUR,10
District 14 - Early Voting,,457,0,YES,YES,567
District 14 - Early Voting,,457,0,NO,NO,1006
District 15 - Early Voting,,458,0,Harris/Walz,DEM,810
District 15 - Early Voting,,458,0,Kennedy/Shanahan,RFK,18
District 15 - Early Voting,,458,0,Oliver/Maat,LIB,6
District 15 - Early Voting,,458,0,Sonski/Onak,ASP,2
District 15 - Early Voting,,458,0,Stein/Ware,GRN,4
District 15 - Early Voting,,458,0,Terry/Broden,CON,2
District 15 - Early Voting,,458,0,Trump/Vance,REP,893
District 15 - Early Voting,,458,0,West/Abdullah,AUR,2
District 15 - Early Voting,,458,0,YES,YES,832
District 15 - Early Voting,,458,0,NO,NO,872
District 16 - Early Voting,,459,0,Harris/Walz,DEM,1062
District 16 - Early Voting,,459,0,Kennedy/Shanahan,RFK,16
District 16 - Early Voting,,459,0,Oliver/Maat,LIB,11
District 16 - Early Voting,,459,0,Sonski/Onak,ASP,0
District 16 - Early Voting,,459,0,Stein/Ware,GRN,4
District 16 - Early Voting,,459,0,Terry/Broden,CON,6
District 16 - Early Voting,,459,0,Trump/Vance,REP,712
District 16 - Early Voting,,459,0,West/Abdullah,AUR,11
District 16 - Early Voting,,459,0,YES,YES,682
District 16 - Early Voting,,459,0,NO,NO,1120
District 17 - Early Voting,,460,0,Harris/Walz,DEM,1414
District 17 - Early Voting,,460,0,Kennedy/Shanahan,RFK,24
District 17 - Early Voting,,460,0,Oliver/Maat,LIB,8
District 17 - Early Voting,,460,0,Sonski/Onak,ASP,1
District 17 - Early Voting,,460,0,Stein/Ware,GRN,13
District 17 - Early Voting,,460,0,Terry/Broden,CON,2
District 17 - Early Voting,,460,0,Trump/Vance,REP,621
District 17 - Early Voting,,460,0,West/Abdullah,AUR,8
District 17 - Early Voting,,460,0,YES,YES,603
District 17 - Early Voting,,460,0,NO,NO,1438
District 18 - Early Voting,,461,0,Harris/Walz,DEM,256
District 18 - Early Voting,,461,0,Kennedy/Shanahan,RFK,8
District 18 - Early Voting,,461,0,Oliver/Maat,LIB,2
District 18 - Early Voting,,461,0,Sonski/Onak,ASP,1
District 18 - Early Voting,,461,0,Stein/Ware,GRN,6
District 18 - Early Voting,,461,0,Terry/Broden,CON,1
District 18 - Early Voting,,461,0,Trump/Vance,REP,232
District 18 - Early Voting,,461,0,West/Abdullah,AUR,1
District 18 - Early Voting,,461,0,YES,YES,205
District 18 - Early Voting,,461,0,NO,NO,276
District 19 - Early Voting,,462,0,Harris/Walz,DEM,515
District 19 - Early Voting,,462,0,Kennedy/Shanahan,RFK,8
District 19 - Early Voting,,462,0,Oliver/Maat,LIB,4
District 19 - Early Voting,,462,0,Sonski/Onak,ASP,5
District 19 - Early Voting,,462,0,Stein/Ware,GRN,9
District 19 - Early Voting,,462,0,Terry/Broden,CON,2
District 19 - Early Voting,,462,0,Trump/Vance,REP,277
District 19 - Early Voting,,462,0,West/Abdullah,AUR,7
District 19 - Early Voting,,462,0,YES,YES,266
District 19 - Early Voting,,462,0,NO,NO,530
District 20 - Early Voting,,463,0,Harris/Walz,DEM,685
District 20 - Early Voting,,463,0,Kennedy/Shanahan,RFK,10
District 20 - Early Voting,,463,0,Oliver/Maat,LIB,10
District 20 - Early Voting,,463,0,Sonski/Onak,ASP,0
District 20 - Early Voting,,463,0,Stein/Ware,GRN,13
District 20 - Early Voting,,463,0,Terry/Broden,CON,3
District 20 - Early Voting,,463,0,Trump/Vance,REP,570
District 20 - Early Voting,,463,0,West/Abdullah,AUR,3
District 20 - Early Voting,,463,0,YES,YES,540
District 20 - Early Voting,,463,0,NO,NO,735
District 21 - Early Voting,,464,0,Harris/Walz,DEM,796
District 21 - Early Voting,,464,0,Kennedy/Shanahan,RFK,8
District 21 - Early Voting,,464,0,Oliver/Maat,LIB,7
District 21 - Early Voting,,464,0,Sonski/Onak,ASP,3
District 21 - Early Voting,,464,0,Stein/Ware,GRN,11
District 21 - Early Voting,,464,0,Terry/Broden,CON,3
District 21 - Early Voting,,464,0,Trump/Vance,REP,697
District 21 - Early Voting,,464,0,West/Abdullah,AUR,7
District 21 - Early Voting,,464,0,YES,YES,686
District 21 - Early Voting,,464,0,NO,NO,819
District 22 - Early Voting,,465,0,Harris/Walz,DEM,447
District 22 - Early Voting,,465,0,Kennedy/Shanahan,RFK,6
District 22 - Early Voting,,465,0,Oliver/Maat,LIB,2
District 22 - Early Voting,,465,0,Sonski/Onak,ASP,0
District 22 - Early Voting,,465,0,Stein/Ware,GRN,8
District 22 - Early Voting,,465,0,Terry/Broden,CON,2
District 22 - Early Voting,,465,0,Trump/Vance,REP,447
District 22 - Early Voting,,465,0,West/Abdullah,AUR,5
District 22 - Early Voting,,465,0,YES,YES,420
District 22 - Early Voting,,465,0,NO,NO,458
District 23 - Early Voting,,466,0,Harris/Walz,DEM,1222
District 23 - Early Voting,,466,0,Kennedy/Shanahan,RFK,45
District 23 - Early Voting,,466,0,Oliver/Maat,LIB,24
District 23 - Early Voting,,466,0,Sonski/Onak,ASP,9
District 23 - Early Voting,,466,0,Stein/Ware,GRN,5
District 23 - Early Voting,,466,0,Terry/Broden,CON,9
District 23 - Early Voting,,466,0,Trump/Vance,REP,2186
District 23 - Early Voting,,466,0,West/Abdullah,AUR,4
District 23 - Early Voting,,466,0,YES,YES,2019
District 23 - Early Voting,,466,0,NO,NO,1425
District 24 - Early Voting,,467,0,Harris/Walz,DEM,974
District 24 - Early Voting,,467,0,Kennedy/Shanahan,RFK,22
District 24 - Early Voting,,467,0,Oliver/Maat,LIB,25
District 24 - Early Voting,,467,0,Sonski/Onak,ASP,5
District 24 - Early Voting,,467,0,Stein/Ware,GRN,9
District 24 - Early Voting,,467,0,Terry/Broden,CON,7
District 24 - Early Voting,,467,0,Trump/Vance,REP,2192
District 24 - Early Voting,,467,0,West/Abdullah,AUR,10
District 24 - Early Voting,,467,0,YES,YES,2018
District 24 - Early Voting,,467,0,NO,NO,1169
District 25 - Early Voting,,468,0,Harris/Walz,DEM,1122
District 25 - Early Voting,,468,0,Kennedy/Shanahan,RFK,44
District 25 - Early Voting,,468,0,Oliver/Maat,LIB,16
District 25 - Early Voting,,468,0,Sonski/Onak,ASP,2
District 25 - Early Voting,,468,0,Stein/Ware,GRN,12
District 25 - Early Voting,,468,0,Terry/Broden,CON,3
District 25 - Early Voting,,468,0,Trump/Vance,REP,2210
District 25 - Early Voting,,468,0,West/Abdullah,AUR,6
District 25 - Early Voting,,468,0,YES,YES,2026
District 25 - Early Voting,,468,0,NO,NO,1278
District 26 - Early Voting,,469,0,Harris/Walz,DEM,521
District 26 - Early Voting,,469,0,Kennedy/Shanahan,RFK,25
District 26 - Early Voting,,469,0,Oliver/Maat,LIB,7
District 26 - Early Voting,,469,0,Sonski/Onak,ASP,0
District 26 - Early Voting,,469,0,Stein/Ware,GRN,6
District 26 - Early Voting,,469,0,Terry/Broden,CON,3
District 26 - Early Voting,,469,0,Trump/Vance,REP,2123
District 26 - Early Voting,,469,0,West/Abdullah,AUR,3
District 26 - Early Voting,,469,0,YES,YES,1977
District 26 - Early Voting,,469,0,NO,NO,644
District 27 - Early Voting,,470,0,Harris/Walz,DEM,562
District 27 - Early Voting,,470,0,Kennedy/Shanahan,RFK,26
District 27 - Early Voting,,470,0,Oliver/Maat,LIB,15
District 27 - Early Voting,,470,0,Sonski/Onak,ASP,4
District 27 - Early Voting,,470,0,Stein/Ware,GRN,4
District 27 - Early Voting,,470,0,Terry/Broden,CON,4
District 27 - Early Voting,,470,0,Trump/Vance,REP,2116
District 27 - Early Voting,,470,0,West/Abdullah,AUR,1
District 27 - Early Voting,,470,0,YES,YES,1906
District 27 - Early Voting,,470,0,NO,NO,731
District 28 - Early Voting,,471,0,Harris/Walz,DEM,692
District 28 - Early Voting,,471,0,Kennedy/Shanahan,RFK,29
District 28 - Early Voting,,471,0,Oliver/Maat,LIB,21
District 28 - Early Voting,,471,0,Sonski/Onak,ASP,3
District 28 - Early Voting,,471,0,Stein/Ware,GRN,8
District 28 - Early Voting,,471,0,Terry/Broden,CON,4
District 28 - Early Voting,,471,0,Trump/Vance,REP,2266
District 28 - Early Voting,,471,0,West/Abdullah,AUR,9
District 28 - Early Voting,,471,0,YES,YES,2077
District 28 - Early Voting,,471,0,NO,NO,867
District 29 - Early Voting,,472,0,Harris/Walz,DEM,616
District 29 - Early Voting,,472,0,Kennedy/Shanahan,RFK,27
District 29 - Early Voting,,472,0,Oliver/Maat,LIB,16
District 29 - Early Voting,,472,0,Sonski/Onak,ASP,2
District 29 - Early Voting,,472,0,Stein/Ware,GRN,13
District 29 - Early Voting,,472,0,Terry/Broden,CON,6
District 29 - Early Voting,,472,0,Trump/Vance,REP,2110
District 29 - Early Voting,,472,0,West/Abdullah,AUR,7
District 29 - Early Voting,,472,0,YES,YES,1955
District 29 - Early Voting,,472,0,NO,NO,777
District 30 - Early Voting,,473,0,Harris/Walz,DEM,223
District 30 - Early Voting,,473,0,Kennedy/Shanahan,RFK,12
District 30 - Early Voting,,473,0,Oliver/Maat,LIB,1
District 30 - Early Voting,,473,0,Sonski/Onak,ASP,1
District 30 - Early Voting,,473,0,Stein/Ware,GRN,5
District 30 - Early Voting,,473,0,Terry/Broden,CON,1
District 30 - Early Voting,,473,0,Trump/Vance,REP,922
District 30 - Early Voting,,473,0,West/Abdullah,AUR,1
District 30 - Early Voting,,473,0,YES,YES,852
District 30 - Early Voting,,473,0,NO,NO,278
District 31 - Early Voting,,474,0,Harris/Walz,DEM,964
District 31 - Early Voting,,474,0,Kennedy/Shanahan,RFK,21
District 31 - Early Voting,,474,0,Oliver/Maat,LIB,12
District 31 - Early Voting,,474,0,Sonski/Onak,ASP,5
District 31 - Early Voting,,474,0,Stein/Ware,GRN,21
District 31 - Early Voting,,474,0,Terry/Broden,CON,2
District 31 - Early Voting,,474,0,Trump/Vance,REP,915
District 31 - Early Voting,,474,0,West/Abdullah,AUR,3
District 31 - Early Voting,,474,0,YES,YES,840
District 31 - Early Voting,,474,0,NO,NO,1065
District 32 - Early Voting,,475,0,Harris/Walz,DEM,395
District 32 - Early Voting,,475,0,Kennedy/Shanahan,RFK,10
District 32 - Early Voting,,475,0,Oliver/Maat,LIB,7
District 32 - Early Voting,,475,0,Sonski/Onak,ASP,0
District 32 - Early Voting,,475,0,Stein/Ware,GRN,8
District 32 - Early Voting,,475,0,Terry/Broden,CON,1
District 32 - Early Voting,,475,0,Trump/Vance,REP,663
District 32 - Early Voting,,475,0,West/Abdullah,AUR,4
District 32 - Early Voting,,475,0,YES,YES,556
District 32 - Early Voting,,475,0,NO,NO,486
District 33 - Early Voting,,476,0,Harris/Walz,DEM,430
District 33 - Early Voting,,476,0,Kennedy/Shanahan,RFK,27
District 33 - Early Voting,,476,0,Oliver/Maat,LIB,8
District 33 - Early Voting,,476,0,Sonski/Onak,ASP,3
District 33 - Early Voting,,476,0,Stein/Ware,GRN,5
District 33 - Early Voting,,476,0,Terry/Broden,CON,2
District 33 - Early Voting,,476,0,Trump/Vance,REP,1210
District 33 - Early Voting,,476,0,West/Abdullah,AUR,2
District 33 - Early Voting,,476,0,YES,YES,1092
District 33 - Early Voting,,476,0,NO,NO,550
District 34 - Early Voting,,477,0,Harris/Walz,DEM,1099
District 34 - Early Voting,,477,0,Kennedy/Shanahan,RFK,28
District 34 - Early Voting,,477,0,Oliver/Maat,LIB,14
District 34 - Early Voting,,477,0,Sonski/Onak,ASP,5
District 34 - Early Voting,,477,0,Stein/Ware,GRN,18
District 34 - Early Voting,,477,0,Terry/Broden,CON,2
District 34 - Early Voting,,477,0,Trump/Vance,REP,1360
District 34 - Early Voting,,477,0,West/Abdullah,AUR,6
District 34 - Early Voting,,477,0,YES,YES,1224
District 34 - Early Voting,,477,0,NO,NO,1258
District 35 - Early Voting,,478,0,Harris/Walz,DEM,1482
District 35 - Early Voting,,478,0,Kennedy/Shanahan,RFK,28
District 35 - Early Voting,,478,0,Oliver/Maat,LIB,15
District 35 - Early Voting,,478,0,Sonski/Onak,ASP,9
District 35 - Early Voting,,478,0,Stein/Ware,GRN,31
District 35 - Early Voting,,478,0,Terry/Broden,CON,6
District 35 - Early Voting,,478,0,Trump/Vance,REP,1069
District 35 - Early Voting,,478,0,West/Abdullah,AUR,18
District 35 - Early Voting,,478,0,YES,YES,972
District 35 - Early Voting,,478,0,NO,NO,1635
District 36 - Early Voting,,479,0,Harris/Walz,DEM,431
District 36 - Early Voting,,479,0,Kennedy/Shanahan,RFK,9
District 36 - Early Voting,,479,0,Oliver/Maat,LIB,9
District 36 - Early Voting,,479,0,Sonski/Onak,ASP,4
District 36 - Early Voting,,479,0,Stein/Ware,GRN,13
District 36 - Early Voting,,479,0,Terry/Broden,CON,1
District 36 - Early Voting,,479,0,Trump/Vance,REP,254
District 36 - Early Voting,,479,0,West/Abdullah,AUR,2
District 36 - Early Voting,,479,0,YES,YES,230
District 36 - Early Voting,,479,0,NO,NO,477
District 37 - Early Voting,,480,0,Harris/Walz,DEM,48
District 37 - Early Voting,,480,0,Kennedy/Shanahan,RFK,0
District 37 - Early Voting,,480,0,Oliver/Maat,LIB,1
District 37 - Early Voting,,480,0,Sonski/Onak,ASP,1
District 37 - Early Voting,,480,0,Stein/Ware,GRN,0
District 37 - Early Voting,,480,0,Terry/Broden,CON,0
District 37 - Early Voting,,480,0,Trump/Vance,REP,49
District 37 - Early Voting,,480,0,West/Abdullah,AUR,3
